,user_id,follow_user_id,strength,Unnamed: 0_actual,id_actual,name_actual,screen_name_actual,statuses_count_actual,followers_count_actual,friends_count_actual,favourites_count_actual,Account Type_actual,Group Type_actual,Unnamed: 0_follows,id_follows,name_follows,screen_name_follows,statuses_count_follows,followers_count_follows,friends_count_follows,favourites_count_follows,Account Type_follows,Group Type_follows
97534,2184985344.0,2184985344.0,39,1514.0,2184985344.0,victoria,VbuellVictoria,1127.0,352.0,994.0,1929.0,real,genuine,1514.0,2184985344.0,victoria,VbuellVictoria,1127.0,352.0,994.0,1929.0,real,genuine
97548,551846148.0,551846148.0,9,1926.0,551846148.0,Carys Goodwin,cgoodwin23,4692.0,458.0,603.0,1832.0,real,genuine,1926.0,551846148.0,Carys Goodwin,cgoodwin23,4692.0,458.0,603.0,1832.0,real,genuine
97594,192101699.0,208200663.0,7,1098.0,192101699.0,K∆¥.,OriginalKarry,14070.0,688.0,971.0,2291.0,real,genuine,923.0,208200663.0,june 27th. ♋️,MBCrazy1,76589.0,5883.0,1146.0,994.0,real,genuine
97650,18473173.0,50737284.0,35,1919.0,18473173.0,C Bryan Jones ,cbryanjones,64811.0,2634.0,888.0,784.0,real,genuine,2971.0,50737284.0,Pig behind a desk,pigbehindadesk,35421.0,786.0,718.0,10463.0,real,genuine
97691,192101699.0,192101699.0,7,1098.0,192101699.0,K∆¥.,OriginalKarry,14070.0,688.0,971.0,2291.0,real,genuine,1098.0,192101699.0,K∆¥.,OriginalKarry,14070.0,688.0,971.0,2291.0,real,genuine
97739,192101699.0,2861193773.0,47,1098.0,192101699.0,K∆¥.,OriginalKarry,14070.0,688.0,971.0,2291.0,real,genuine,1473.0,2861193773.0,Trabias Williams,TrabiasW14,2572.0,669.0,648.0,1076.0,real,genuine
97745,551846148.0,250549433.0,29,1926.0,551846148.0,Carys Goodwin,cgoodwin23,4692.0,458.0,603.0,1832.0,real,genuine,335.0,250549433.0,Coley Hyphenatedname,ColeyTangerina,50832.0,2621.0,1105.0,33353.0,real,genuine
97793,18473173.0,18473173.0,3,1919.0,18473173.0,C Bryan Jones ,cbryanjones,64811.0,2634.0,888.0,784.0,real,genuine,1919.0,18473173.0,C Bryan Jones ,cbryanjones,64811.0,2634.0,888.0,784.0,real,genuine
97795,18473173.0,101119770.0,37,1919.0,18473173.0,C Bryan Jones ,cbryanjones,64811.0,2634.0,888.0,784.0,real,genuine,1007.0,101119770.0,Kazz,MistaEngrish,20405.0,156.0,144.0,813.0,real,genuine
97796,18473173.0,12922462.0,2,1919.0,18473173.0,C Bryan Jones ,cbryanjones,64811.0,2634.0,888.0,784.0,real,genuine,1556.0,12922462.0,XinJeisan,XinJeisan,53749.0,1361.0,1492.0,9321.0,real,genuine
97883,551846148.0,17284137.0,45,1926.0,551846148.0,Carys Goodwin,cgoodwin23,4692.0,458.0,603.0,1832.0,real,genuine,2165.0,17284137.0,Paul Le Comte,five15design,163168.0,6314.0,6735.0,6568.0,real,genuine
97907,192101699.0,344101300.0,25,1098.0,192101699.0,K∆¥.,OriginalKarry,14070.0,688.0,971.0,2291.0,real,genuine,1587.0,344101300.0,Amirah,_Amirahh,50310.0,1979.0,2104.0,11035.0,real,genuine
98109,2185613491.0,2185613491.0,4,2230.0,2185613491.0,LOVE(a)TIC,glenda_royo,11843.0,1019.0,1223.0,2649.0,real,genuine,2230.0,2185613491.0,LOVE(a)TIC,glenda_royo,11843.0,1019.0,1223.0,2649.0,real,genuine
98152,18510639.0,18510639.0,40,722.0,18510639.0,Jersey_kayak,Jersey_kayak,2151.0,2912.0,804.0,89.0,real,genuine,722.0,18510639.0,Jersey_kayak,Jersey_kayak,2151.0,2912.0,804.0,89.0,real,genuine
98172,192114883.0,192114883.0,3,1925.0,192114883.0,Mr. Valentine,cesarhortiz,2780.0,128.0,117.0,658.0,real,genuine,1925.0,192114883.0,Mr. Valentine,cesarhortiz,2780.0,128.0,117.0,658.0,real,genuine
98404,552147716.0,552147716.0,16,2838.0,552147716.0,zaynmalik1D,nandyxstyles,9565.0,2850.0,1777.0,572.0,real,genuine,2838.0,552147716.0,zaynmalik1D,nandyxstyles,9565.0,2850.0,1777.0,572.0,real,genuine
98574,2187391320.0,2187391320.0,33,1915.0,2187391320.0,Carole Hansen,carole_hansen,453.0,23.0,147.0,1638.0,real,genuine,1915.0,2187391320.0,Carole Hansen,carole_hansen,453.0,23.0,147.0,1638.0,real,genuine
98656,2187570536.0,2187570536.0,32,1683.0,2187570536.0,Aditya Farhan Arif,adityaarif,826.0,93.0,81.0,12.0,real,genuine,1683.0,2187570536.0,Aditya Farhan Arif,adityaarif,826.0,93.0,81.0,12.0,real,genuine
98769,18576332.0,5445622.0,27,277.0,18576332.0,Matthew Wills,CannibalCartoon,19036.0,423.0,427.0,1558.0,real,genuine,2625.0,5445622.0,Silly Corgan,lalochezic,25167.0,699.0,359.0,13544.0,real,genuine
98789,192370109.0,192378109.0,8,2806.0,192370109.0,Monica Rosel,monkatrosel,15289.0,154.0,152.0,628.0,real,genuine,2347.0,192378109.0,Imie Cortuna,imiecortuna,11444.0,191.0,247.0,59.0,real,genuine
98836,2192700734.0,2192700734.0,27,2694.0,2192700734.0,berry,maaqhi_itc,763.0,539.0,420.0,10192.0,real,genuine,2694.0,2192700734.0,berry,maaqhi_itc,763.0,539.0,420.0,10192.0,real,genuine
98848,2192700734.0,2744811814.0,7,2694.0,2192700734.0,berry,maaqhi_itc,763.0,539.0,420.0,10192.0,real,genuine,2394.0,2744811814.0,♛Jay Bae♛,jada623,3287.0,2035.0,1957.0,95.0,real,genuine
98853,192370109.0,192370109.0,38,2806.0,192370109.0,Monica Rosel,monkatrosel,15289.0,154.0,152.0,628.0,real,genuine,2806.0,192370109.0,Monica Rosel,monkatrosel,15289.0,154.0,152.0,628.0,real,genuine
98879,18576332.0,18576332.0,25,277.0,18576332.0,Matthew Wills,CannibalCartoon,19036.0,423.0,427.0,1558.0,real,genuine,277.0,18576332.0,Matthew Wills,CannibalCartoon,19036.0,423.0,427.0,1558.0,real,genuine
98900,552954961.0,552954961.0,44,3358.0,552954961.0,angel,versaceangel18,85215.0,639.0,38.0,16625.0,real,genuine,3358.0,552954961.0,angel,versaceangel18,85215.0,639.0,38.0,16625.0,real,genuine
99070,18581153.0,138153345.0,8,263.0,18581153.0,CJPdub,CJPdub,487.0,195.0,863.0,147.0,real,genuine,1265.0,138153345.0,Sandra R Phillips,SLRPhillips,10757.0,840.0,1433.0,407.0,real,genuine
99101,18581153.0,18581153.0,21,263.0,18581153.0,CJPdub,CJPdub,487.0,195.0,863.0,147.0,real,genuine,263.0,18581153.0,CJPdub,CJPdub,487.0,195.0,863.0,147.0,real,genuine
99197,192378109.0,192370109.0,22,2347.0,192378109.0,Imie Cortuna,imiecortuna,11444.0,191.0,247.0,59.0,real,genuine,2806.0,192370109.0,Monica Rosel,monkatrosel,15289.0,154.0,152.0,628.0,real,genuine
99237,2192767087.0,43168457.0,8,1078.0,2192767087.0,I$aiah 3.0k,OTK_FAME,3395.0,3029.0,1569.0,1389.0,real,genuine,1598.0,43168457.0,K. Michelle ,_ImColdHearted_,12957.0,2360.0,2145.0,586.0,real,genuine
99301,2192767087.0,2192767087.0,49,1078.0,2192767087.0,I$aiah 3.0k,OTK_FAME,3395.0,3029.0,1569.0,1389.0,real,genuine,1078.0,2192767087.0,I$aiah 3.0k,OTK_FAME,3395.0,3029.0,1569.0,1389.0,real,genuine
99368,553317912.0,553317912.0,33,270.0,553317912.0,C-Mac,C_Mvck,3621.0,73.0,71.0,156.0,real,genuine,270.0,553317912.0,C-Mac,C_Mvck,3621.0,73.0,71.0,156.0,real,genuine
99425,18603088.0,18603088.0,21,2559.0,18603088.0,kellyurich,kellyurich,13693.0,3937.0,3616.0,1913.0,real,genuine,2559.0,18603088.0,kellyurich,kellyurich,13693.0,3937.0,3616.0,1913.0,real,genuine
99713,192499649.0,192499649.0,13,2059.0,192499649.0,Diero Thomas Arios,dierothomas,1232.0,88.0,95.0,135.0,real,genuine,2059.0,192499649.0,Diero Thomas Arios,dierothomas,1232.0,88.0,95.0,135.0,real,genuine
99876,554002998.0,554002998.0,47,2600.0,554002998.0,Heather ,krazymoonz,1355.0,69.0,533.0,657.0,real,genuine,2600.0,554002998.0,Heather ,krazymoonz,1355.0,69.0,533.0,657.0,real,genuine
99988,2193114259.0,2193114259.0,2,3383.0,2193114259.0,One Direction,liamxpaynetrain,39039.0,1364.0,1015.0,7511.0,real,genuine,3383.0,2193114259.0,One Direction,liamxpaynetrain,39039.0,1364.0,1015.0,7511.0,real,genuine
100244,192521333.0,192521333.0,36,1951.0,192521333.0,⠀⠀⠀⠀⠀⠀,christinecuenco,15674.0,785.0,550.0,9166.0,real,genuine,1951.0,192521333.0,⠀⠀⠀⠀⠀⠀,christinecuenco,15674.0,785.0,550.0,9166.0,real,genuine
100287,554023026.0,209459007.0,31,2319.0,554023026.0,I Am VNCNT,iamVNCNTT,21805.0,453.0,302.0,4093.0,real,genuine,1632.0,209459007.0,         intoxicated,_jstnrys,50446.0,1047.0,365.0,9805.0,real,genuine
100450,18989002.0,18989002.0,2,259.0,18989002.0,CBS 6 Albany - WRGB,CBS6Albany,54344.0,27856.0,756.0,291.0,real,genuine,259.0,18989002.0,CBS 6 Albany - WRGB,CBS6Albany,54344.0,27856.0,756.0,291.0,real,genuine
100664,2193434506.0,2193434506.0,11,552.0,2193434506.0,buuh,GeralGalvez,8213.0,642.0,675.0,18265.0,real,genuine,552.0,2193434506.0,buuh,GeralGalvez,8213.0,642.0,675.0,18265.0,real,genuine
100843,193181766.0,193181766.0,35,2762.0,193181766.0,Melly Cakes,mellycakeslove,40607.0,440.0,620.0,5547.0,real,genuine,2762.0,193181766.0,Melly Cakes,mellycakeslove,40607.0,440.0,620.0,5547.0,real,genuine
100990,554193148.0,554193148.0,41,2915.0,554193148.0,Jouie Choco,oppaDeuz,3530.0,271.0,253.0,562.0,real,genuine,2915.0,554193148.0,Jouie Choco,oppaDeuz,3530.0,271.0,253.0,562.0,real,genuine
101321,18995476.0,18995476.0,49,3107.0,18995476.0,sandeekim,sandeekim,7469.0,253.0,541.0,2650.0,real,genuine,3107.0,18995476.0,sandeekim,sandeekim,7469.0,253.0,541.0,2650.0,real,genuine
101496,18995476.0,22256645.0,34,3107.0,18995476.0,sandeekim,sandeekim,7469.0,253.0,541.0,2650.0,real,genuine,14.0,22256645.0,Great Minds Quotes,GreatestQuotes,28897.0,2991573.0,211890.0,10.0,spam,traditional
101540,2193685661.0,2193685661.0,39,739.0,2193685661.0,Jon,Jo_nathan_24,1893.0,246.0,172.0,719.0,real,genuine,739.0,2193685661.0,Jon,Jo_nathan_24,1893.0,246.0,172.0,719.0,real,genuine
101610,2193685661.0,427142258.0,3,739.0,2193685661.0,Jon,Jo_nathan_24,1893.0,246.0,172.0,719.0,real,genuine,1599.0,427142258.0,Johnson,_ImWorsum,13595.0,490.0,140.0,2570.0,real,genuine
101613,2193685661.0,375777649.0,32,739.0,2193685661.0,Jon,Jo_nathan_24,1893.0,246.0,172.0,719.0,real,genuine,801.0,375777649.0,Katelyn,KatelynAkins,12946.0,509.0,381.0,3624.0,real,genuine
101649,193609769.0,193609769.0,39,294.0,193609769.0,Catastrophe ♕,Catherrrrr,25639.0,1187.0,434.0,26323.0,real,genuine,294.0,193609769.0,Catastrophe ♕,Catherrrrr,25639.0,1187.0,434.0,26323.0,real,genuine
101807,554242271.0,554242271.0,31,982.0,554242271.0,Mercury Starr,MelissaTruell,12288.0,164.0,397.0,5835.0,real,genuine,982.0,554242271.0,Mercury Starr,MelissaTruell,12288.0,164.0,397.0,5835.0,real,genuine
101841,193609769.0,1448024869.0,1,294.0,193609769.0,Catastrophe ♕,Catherrrrr,25639.0,1187.0,434.0,26323.0,real,genuine,1268.0,1448024869.0,Isabelle Abelardo,SabAbelardoo,7356.0,1259.0,559.0,2867.0,real,genuine
101956,18997161.0,18997161.0,42,1577.0,18997161.0,mixedby:zdavi,ZDavi,84759.0,766.0,1099.0,357.0,real,genuine,1577.0,18997161.0,mixedby:zdavi,ZDavi,84759.0,766.0,1099.0,357.0,real,genuine
101988,194476539.0,82017721.0,17,389.0,194476539.0,Keeping it Rio,Dario_Augustus,48285.0,938.0,771.0,66.0,real,genuine,1589.0,82017721.0,B,_BSmoov_,126607.0,1002.0,506.0,1071.0,real,genuine
102057,555411470.0,307161588.0,12,933.0,555411470.0,salman Ali ,MSalmanAli96,17732.0,1013.0,693.0,9557.0,real,genuine,1494.0,307161588.0,SkinnyCanWrite,TwoTwoAlys,40490.0,1414.0,151.0,1562.0,real,genuine
102067,2198399148.0,2198399148.0,10,2963.0,2198399148.0,John w peters,pete195151,25346.0,1610.0,1983.0,322.0,real,genuine,2963.0,2198399148.0,John w peters,pete195151,25346.0,1610.0,1983.0,322.0,real,genuine
102077,555411470.0,555411470.0,4,933.0,555411470.0,salman Ali ,MSalmanAli96,17732.0,1013.0,693.0,9557.0,real,genuine,933.0,555411470.0,salman Ali ,MSalmanAli96,17732.0,1013.0,693.0,9557.0,real,genuine
102242,194476539.0,194476539.0,38,389.0,194476539.0,Keeping it Rio,Dario_Augustus,48285.0,938.0,771.0,66.0,real,genuine,389.0,194476539.0,Keeping it Rio,Dario_Augustus,48285.0,938.0,771.0,66.0,real,genuine
102880,19171028.0,19171028.0,39,2681.0,19171028.0,Patricia,lovelovelove343,91240.0,1972.0,1122.0,10208.0,real,genuine,2681.0,19171028.0,Patricia,lovelovelove343,91240.0,1972.0,1122.0,10208.0,real,genuine
103578,556585952.0,556585952.0,26,1037.0,556585952.0,▲Tucker▲,MyShotsGone,26826.0,584.0,424.0,8618.0,real,genuine,1037.0,556585952.0,▲Tucker▲,MyShotsGone,26826.0,584.0,424.0,8618.0,real,genuine
103870,195188594.0,195188594.0,38,2214.0,195188594.0,like a dog,geoffnolan,3409.0,228.0,342.0,2741.0,real,genuine,2214.0,195188594.0,like a dog,geoffnolan,3409.0,228.0,342.0,2741.0,real,genuine
103958,19190434.0,19190434.0,12,1654.0,19190434.0,urb #teampacquiao,_urbb,37018.0,512.0,641.0,1586.0,real,genuine,1654.0,19190434.0,urb #teampacquiao,_urbb,37018.0,512.0,641.0,1586.0,real,genuine
104177,2204112777.0,2204112777.0,12,127.0,2204112777.0,HBD Shahebaz Bhai,AnotherSRKian,44376.0,790.0,159.0,5517.0,real,genuine,127.0,2204112777.0,HBD Shahebaz Bhai,AnotherSRKian,44376.0,790.0,159.0,5517.0,real,genuine
104509,557270190.0,557270190.0,6,2381.0,557270190.0,MCMXCII ,itsmegaldh,20027.0,1497.0,2004.0,32479.0,real,genuine,2381.0,557270190.0,MCMXCII ,itsmegaldh,20027.0,1497.0,2004.0,32479.0,real,genuine
104594,197323804.0,197323804.0,31,1960.0,197323804.0,Crispy,cjbarresi75,30611.0,287.0,904.0,4728.0,real,genuine,1960.0,197323804.0,Crispy,cjbarresi75,30611.0,287.0,904.0,4728.0,real,genuine
104757,2207144936.0,2207144936.0,19,668.0,2207144936.0,⚓️☔️⚓️,JKMM5,1779.0,256.0,564.0,1285.0,real,genuine,668.0,2207144936.0,⚓️☔️⚓️,JKMM5,1779.0,256.0,564.0,1285.0,real,genuine
104860,19254862.0,19254862.0,39,2081.0,19254862.0,Henry Aho,drinkingupnyc,5529.0,315.0,319.0,595.0,real,genuine,2081.0,19254862.0,Henry Aho,drinkingupnyc,5529.0,315.0,319.0,595.0,real,genuine
104894,557639325.0,557639325.0,4,2411.0,557639325.0,Laureano Jr.,janjenjinJUNJUN,8435.0,131.0,78.0,3012.0,real,genuine,2411.0,557639325.0,Laureano Jr.,janjenjinJUNJUN,8435.0,131.0,78.0,3012.0,real,genuine
105177,2209565230.0,2209565230.0,6,3194.0,2209565230.0,Sophippy,sophieraebuck,3858.0,249.0,289.0,9211.0,real,genuine,3194.0,2209565230.0,Sophippy,sophieraebuck,3858.0,249.0,289.0,9211.0,real,genuine
105421,19300510.0,19300510.0,47,284.0,19300510.0,Carlos Zenteno,CarlosZenteno,1745.0,289.0,215.0,3.0,real,genuine,284.0,19300510.0,Carlos Zenteno,CarlosZenteno,1745.0,289.0,215.0,3.0,real,genuine
105501,197679939.0,197679939.0,21,2568.0,197679939.0,Khaleel Abba,khaleelabba,2509.0,356.0,382.0,200.0,real,genuine,2568.0,197679939.0,Khaleel Abba,khaleelabba,2509.0,356.0,382.0,200.0,real,genuine
105556,557910814.0,557910814.0,42,3205.0,557910814.0,✧ мα∂є σƒ ѕтαяѕ ,starsandstrands,18838.0,129.0,670.0,8843.0,real,genuine,3205.0,557910814.0,✧ мα∂є σƒ ѕтαяѕ ,starsandstrands,18838.0,129.0,670.0,8843.0,real,genuine
105738,19325141.0,19325141.0,15,207.0,19325141.0,Filly,Bgfilly,162921.0,1249.0,1724.0,1794.0,real,genuine,207.0,19325141.0,Filly,Bgfilly,162921.0,1249.0,1724.0,1794.0,real,genuine
105742,2210092394.0,2210092394.0,30,2154.0,2210092394.0,ɱɑɢɢɪɛ,felicityswifi,64276.0,1853.0,636.0,23768.0,real,genuine,2154.0,2210092394.0,ɱɑɢɢɪɛ,felicityswifi,64276.0,1853.0,636.0,23768.0,real,genuine
105777,198249025.0,198249025.0,3,394.0,198249025.0,David,Davfo,27401.0,307.0,281.0,2392.0,real,genuine,394.0,198249025.0,David,Davfo,27401.0,307.0,281.0,2392.0,real,genuine
105901,558782771.0,558782771.0,5,77.0,558782771.0,Island Mermaid ,AlexiaRenessa,7135.0,202.0,300.0,299.0,real,genuine,77.0,558782771.0,Island Mermaid ,AlexiaRenessa,7135.0,202.0,300.0,299.0,real,genuine
106155,2210140580.0,2210140580.0,43,240.0,2210140580.0,Gannon,BrianGannon24,1049.0,53.0,186.0,439.0,real,genuine,240.0,2210140580.0,Gannon,BrianGannon24,1049.0,53.0,186.0,439.0,real,genuine
106218,559351369.0,559351369.0,41,2523.0,559351369.0,Janeen,kaithlynjaneen,9920.0,761.0,353.0,7925.0,real,genuine,2523.0,559351369.0,Janeen,kaithlynjaneen,9920.0,761.0,353.0,7925.0,real,genuine
106231,19335843.0,19335843.0,19,3001.0,19335843.0,Mark Everitt,qubyte,4032.0,216.0,236.0,301.0,real,genuine,3001.0,19335843.0,Mark Everitt,qubyte,4032.0,216.0,236.0,301.0,real,genuine
106234,198270955.0,198270955.0,25,1512.0,198270955.0,Al Hostile,VampHostile,147109.0,1986.0,1064.0,10351.0,real,genuine,1512.0,198270955.0,Al Hostile,VampHostile,147109.0,1986.0,1064.0,10351.0,real,genuine
106242,19335843.0,50737284.0,3,3001.0,19335843.0,Mark Everitt,qubyte,4032.0,216.0,236.0,301.0,real,genuine,2971.0,50737284.0,Pig behind a desk,pigbehindadesk,35421.0,786.0,718.0,10463.0,real,genuine
106627,2211561347.0,2211561347.0,32,2186.0,2211561347.0,Megan,freakyleakie_,4637.0,439.0,587.0,10270.0,real,genuine,2186.0,2211561347.0,Megan,freakyleakie_,4637.0,439.0,587.0,10270.0,real,genuine
107083,559486409.0,559486409.0,12,958.0,559486409.0,Mari(o)posa,Mariozzelote,3126.0,376.0,318.0,1565.0,real,genuine,958.0,559486409.0,Mari(o)posa,Mariozzelote,3126.0,376.0,318.0,1565.0,real,genuine
107097,198571569.0,198571569.0,16,2515.0,198571569.0,devon ,jxsusgrams,114851.0,4382.0,864.0,21076.0,real,genuine,2515.0,198571569.0,devon ,jxsusgrams,114851.0,4382.0,864.0,21076.0,real,genuine
107123,2211927324.0,2211927324.0,25,2763.0,2211927324.0,Mel mel,melmelidivg,2340.0,112.0,136.0,7828.0,real,genuine,2763.0,2211927324.0,Mel mel,melmelidivg,2340.0,112.0,136.0,7828.0,real,genuine
107210,19406030.0,19406030.0,43,1102.0,19406030.0,Owaiz,Owaizoo,601.0,66.0,104.0,155.0,real,genuine,1102.0,19406030.0,Owaiz,Owaizoo,601.0,66.0,104.0,155.0,real,genuine
107535,19557634.0,34116023.0,10,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,2744.0,34116023.0,Mary,mchastain81,367191.0,18280.0,4883.0,2164.0,real,genuine
107602,19557634.0,405970201.0,20,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,778.0,405970201.0,Damon Lane,KOCOdamonlane,9493.0,12478.0,1131.0,5393.0,real,genuine
107615,19557634.0,42434209.0,25,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,2927.0,42434209.0,oujenn,oujenn,31000.0,594.0,1460.0,391.0,real,genuine
107688,19557634.0,19557634.0,14,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine
107707,2213330096.0,2213330096.0,39,2823.0,2213330096.0,₭Åℎ〄ℝⅈ♡,mtikhr0510,9181.0,300.0,459.0,1789.0,real,genuine,2823.0,2213330096.0,₭Åℎ〄ℝⅈ♡,mtikhr0510,9181.0,300.0,459.0,1789.0,real,genuine
107779,19557634.0,58983782.0,42,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,748.0,58983782.0,Megan ☮,JonsRedMnM04,65499.0,961.0,1397.0,5685.0,real,genuine
107788,19557634.0,1194760087.0,21,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,111.0,1194760087.0,Andrew Gorton,AndrewGortonWx,3028.0,1915.0,1804.0,1441.0,real,genuine
107824,560480786.0,434269508.0,49,2050.0,560480786.0,desi,desiwebbb,21397.0,850.0,399.0,13703.0,real,genuine,2693.0,434269508.0,muamer,mSero_,14280.0,603.0,432.0,3920.0,real,genuine
107924,560480786.0,560480786.0,18,2050.0,560480786.0,desi,desiwebbb,21397.0,850.0,399.0,13703.0,real,genuine,2050.0,560480786.0,desi,desiwebbb,21397.0,850.0,399.0,13703.0,real,genuine
108032,198656514.0,198656514.0,12,1059.0,198656514.0,Nicholas See Wai,NicSeeWai,8899.0,38.0,155.0,112.0,real,genuine,1059.0,198656514.0,Nicholas See Wai,NicSeeWai,8899.0,38.0,155.0,112.0,real,genuine
108152,19557634.0,15809964.0,29,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine,1741.0,15809964.0,Amy Urbach ,amyurbach,59543.0,4126.0,4094.0,2170.0,real,genuine
108325,2214188491.0,2214188491.0,21,2993.0,2214188491.0,adria ,prismharmony,10189.0,160.0,143.0,110.0,real,genuine,2993.0,2214188491.0,adria ,prismharmony,10189.0,160.0,143.0,110.0,real,genuine
108400,198700618.0,198700618.0,28,2249.0,198700618.0,Genevieve Signoret,gsignoret,23996.0,1903.0,790.0,2811.0,real,genuine,2249.0,198700618.0,Genevieve Signoret,gsignoret,23996.0,1903.0,790.0,2811.0,real,genuine
108401,19600027.0,19600027.0,41,2085.0,19600027.0,Mik A.M.,drunk8gods,11978.0,132.0,375.0,326.0,real,genuine,2085.0,19600027.0,Mik A.M.,drunk8gods,11978.0,132.0,375.0,326.0,real,genuine
108781,560990422.0,560990422.0,13,2022.0,560990422.0,Dana.,dananalyn,5261.0,451.0,406.0,5188.0,real,genuine,2022.0,560990422.0,Dana.,dananalyn,5261.0,451.0,406.0,5188.0,real,genuine
109059,2214453095.0,2214453095.0,40,188.0,2214453095.0,bad news bradley,Beautifucked,1382.0,520.0,1302.0,1143.0,real,genuine,188.0,2214453095.0,bad news bradley,Beautifucked,1382.0,520.0,1302.0,1143.0,real,genuine
109201,563067334.0,563067334.0,12,2360.0,563067334.0,maria,insanityIaughs,96566.0,4955.0,4359.0,14265.0,real,genuine,2360.0,563067334.0,maria,insanityIaughs,96566.0,4955.0,4359.0,14265.0,real,genuine
109212,198727663.0,198727663.0,29,3137.0,198727663.0,ㅤjha ㅤ,sehunpapi,73778.0,3178.0,417.0,27052.0,real,genuine,3137.0,198727663.0,ㅤjha ㅤ,sehunpapi,73778.0,3178.0,417.0,27052.0,real,genuine
109375,563067334.0,2784353065.0,30,2360.0,563067334.0,maria,insanityIaughs,96566.0,4955.0,4359.0,14265.0,real,genuine,2933.0,2784353065.0,pato,Patomustdie,22139.0,449.0,298.0,2386.0,real,genuine
109543,2218308561.0,2218308561.0,47,729.0,2218308561.0,Khalifa™,JetLife69_,3383.0,508.0,1158.0,1865.0,real,genuine,729.0,2218308561.0,Khalifa™,JetLife69_,3383.0,508.0,1158.0,1865.0,real,genuine
109650,19752959.0,19752959.0,2,2112.0,19752959.0,Emerald Fabillar,emeraldgayle,2485.0,179.0,339.0,257.0,real,genuine,2112.0,19752959.0,Emerald Fabillar,emeraldgayle,2485.0,179.0,339.0,257.0,real,genuine
109725,199196176.0,199196176.0,19,1144.0,199196176.0,Paulo C,PopCorn_Lord,6942.0,289.0,333.0,1348.0,real,genuine,1144.0,199196176.0,Paulo C,PopCorn_Lord,6942.0,289.0,333.0,1348.0,real,genuine
109802,19753816.0,19753816.0,9,3100.0,19753816.0,Samantha Davis,samantha101,748.0,147.0,321.0,4218.0,real,genuine,3100.0,19753816.0,Samantha Davis,samantha101,748.0,147.0,321.0,4218.0,real,genuine
109952,2218471903.0,2218471903.0,37,1373.0,2218471903.0,Frizzy,SquadBurgers,13217.0,286.0,161.0,12603.0,real,genuine,1373.0,2218471903.0,Frizzy,SquadBurgers,13217.0,286.0,161.0,12603.0,real,genuine
110057,563154848.0,563154848.0,30,1639.0,563154848.0,.ℰ,_lilonnee,36769.0,616.0,564.0,5216.0,real,genuine,1639.0,563154848.0,.ℰ,_lilonnee,36769.0,616.0,564.0,5216.0,real,genuine
110345,19759124.0,394475545.0,34,1384.0,19759124.0,Capital K,Styla73,143045.0,879.0,640.0,17871.0,real,genuine,1827.0,394475545.0,GalaxyOfBell,bellofthebird,41032.0,1320.0,150.0,65896.0,real,genuine
110347,19759124.0,19759124.0,35,1384.0,19759124.0,Capital K,Styla73,143045.0,879.0,640.0,17871.0,real,genuine,1384.0,19759124.0,Capital K,Styla73,143045.0,879.0,640.0,17871.0,real,genuine
110408,19759124.0,15595027.0,19,1384.0,19759124.0,Capital K,Styla73,143045.0,879.0,640.0,17871.0,real,genuine,2673.0,15595027.0,Llama,lmfbs,123707.0,1297.0,518.0,147.0,real,genuine
110433,19759124.0,250549433.0,27,1384.0,19759124.0,Capital K,Styla73,143045.0,879.0,640.0,17871.0,real,genuine,335.0,250549433.0,Coley Hyphenatedname,ColeyTangerina,50832.0,2621.0,1105.0,33353.0,real,genuine
